title,price,transaction_type,governorate,delegation,area_m2,bedrooms,bathrooms,subcategory,publisher_name,is_shop,published_on,description,detail_url
Location Estivale : Duplex S+4 avec Piscine – Hammamet Nord,,À Louer,Nabeul,Hammamet Nord,300,4,3,house,Leboulevard Immobilier,False,2025-04-19,"L’agence immobiliere le boulevard vous propose : #Pour_vos_vacances #Reference : 709a Villa duplex S+4 avec piscine haut standing situee a Hammamet Nord, 500 metres de la plage. L'entree donne sur un lumineux salon donnant sur la piscine, une suite parentale, une cuisine bien equipee et salle d'eau. L’etage comprend un sejour, 3 chambres a coucher avec balcon et dressing et salle de bain • Climatiseurs chaud-froid • Abri pour 4 voitures • Jardin avec une belle piscine (8m X 4m) • 05 minutes de la plage a pied • Pres de toutes les commodites Pour plus d'informations, contactez-nous sur : Telephone : 29698992| 55982862 | 22232885 Whatsapp (216)29698992| (216)55982862| (216) 22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://www.leboulevardimmo.com/bien/details/74283-villa-duplex-s4-avec-piscine-a-hammamet-nord",https://www.houni.tn/en/property/rent/house/nabeul/hammamet/hammamet-nord/location-estivale-duplex-s+4-avec-piscine-–-hamm/q0wodu
Pour Vos Vacance : Villa Duplex S+4 Avec Piscine à Hammamet Nord,,À Louer,Nabeul,Hammamet Nord,250,4,3,house,Leboulevard Immobilier,False,2025-04-19,"L’agence immobiliere le boulevard vous propose : #Location_Estivale #Reference : 299a Villa duplex S+4 avec piscine haut standing situee a Cite Diamant, Hammamet Nord L'entree donne sur un lumineux salon donnant sur la piscine, une cuisine bien equipee avec terrasse, une chambre a coucher avec dressing et salle d'eau L’etage comprend une suite parentale avec salle d’eau, dressing et balcon vue sur mer, 2 chambres a coucher et salle de bain • Toutes les pieces de la villa sont climatisees • Abri de voiture • Une belle piscine • Jardin avec douche et salle d’eau • Coin barbecue • Systeme alarme • Pres de toutes les commodites (Magasin, restaurant, banque, salle de spot…) • 03 minutes de la plage avec voitures Pour plus d'informations, contactez-nous sur : Telephone : 29698992| 55982862 | 22232885 WhatsApp (216) 29698992| (216)55982862| (216) 22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://www.leboulevardimmo.com/bien/details/43976-villa-duplex-s4-avec-piscine-a-hammamet-nord",https://www.houni.tn/en/property/rent/house/nabeul/hammamet/mrezga/pour-vos-vacance-villa-duplex-s+4-avec-piscine-a/0wzhe6
"A Louer Etage De Villa S+3 Meublé En 2éme étage Située à Néapolis, Nabeul",1300.0,À Louer,Nabeul,Néapolis NAbeul,150,3,2,flat,Leboulevard Immobilier,False,2025-04-19,"L’agence immobiliere le boulevard vous propose : #Location annuelle Reference : 94a Etage de villa S+3 meuble vue sur mer en 2eme etage situee a Neapolis, Nabeul Il se compose d'un specieux salon ayant un balcon vue mer, salle a manger, une cuisine bien equipee (plaque, hotte, refrigerateur….) avec sechoir, 3 chambres a coucher avec dressing et balcon et salle d'eau et salle d'eau a l'exterieur. • 2 climatiseurs • Chauffage central • 5 minutes de la plage a pieds • Proche de toutes les commodites (hotel, restaurant, salon de the, louange, municipalite) • Prix : 1300 DT/ mois Pour plus d'informations, contactez-nous sur : Telephone : 29698995|55982862 | 22232885 Whatsapp (216) 29698992|(216)55982862| (216)22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://www.leboulevardimmo.com/bien/details/33289-etage-de-villa-s3-vue-mer-a-neapolis-nabeul",https://www.houni.tn/en/property/rent/flat/nabeul/nabeul/niapolis/a-louer-etage-de-villa-s+3-meuble-en-2eme-etage-si/2rpoly
"Location estivale : Appartement S+1 Haut Standing Située à AFH Mrezga, Cité El Wafa, Nabeul",,À Louer,Nabeul,Cité el wafa,73,1,1,flat,Leboulevard Immobilier,False,2025-04-19,"L’agence immobiliere Le Boulevard vous propose : #Location_Estivale #Reference : 847a Un appartement S+1 haut standing dans une residence situee a Afh Mrezge, cite El Wafa, Nabeul. Il se compose d'un salon avec salle a manger, une cuisine bien equipee (plaque, hotte,…) avec sechoir, une chambre a coucher avec dressing et salle d’eau avec cabine de douche. • 2 Climatiseurs • Piscine collective • Wifi illimite • Place de parking sous-sol • 10 minutes de la plage a pied • Pres de toutes les commodites (Magasin, banque, restaurant, ecole, transport …) Pour plus d'informations, contactez-nous sur : Telephone : 29698922| 55982862 | 22232885 WhatsApp (216)29698922| (216)55982862| (216) 22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://leboulevardimmo.com/bien/details/83025-appartement-s1-a-afh-mrezga-cite-el-wafa",https://www.houni.tn/en/property/rent/flat/nabeul/nabeul/bir-challouf/location-estivale-appartement-s+1-haut-standing/l71knt
"Location annuelle : Appartement S+1 Haut Standing Située à AFH Mrezga, Nabeul",950.0,À Louer,Nabeul,Cité el wafa,70,1,1,flat,Leboulevard Immobilier,False,2025-04-12,"L’agence immobiliere le boulevard vous propose : #Location_Annuelle #Reference : 788a Un appartement S+1 haut standing, meuble dans une residence bien securisee situee a AFH Mrezge, cite El Wafa, Nabeul. Il se compose d'un salon ayant un balcon vu sur montagne, une cuisine bien equipee (Plaque, hotte, four, refrigerateur, machine a laver…), salle d’eau et une chambre a coucher avec dressing. • 2 Climatiseurs • Chauffage central • Abri de voiture • Double ascenseur • Piscine collective • 10 minutes de la plage a pied • Pres de toutes les commodites (Magasin, restaurant, banque, salle de sport…) • Prix : 950DT / mois Pour plus d'informations, contactez-nous sur : Telephone : 29698992| 55982862 | 22232885 WhatsApp (216) 29698992| (216)55982862| (216) 22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://www.leboulevardimmo.com/bien/details/80115-appartement-s1-meuble-a-afh-mrezga-cite-el-wafa",https://www.houni.tn/en/property/rent/flat/nabeul/nabeul/bir-challouf/location-annuelle-appartement-s+1-haut-standing/vh6snr
"Pour Vos Vacance Appartement S+2 Dans une résidence située à AFH Mrezge, cité El Wafa, Nabeul",,À Louer,Nabeul,Cité el wafa,70,2,1,flat,Leboulevard Immobilier,False,2025-04-12,"L’agence immobiliere Le Boulevard vous propose : #Location_Estivale #Reference : 914a Un appartement S+2 haut standing dans une residence situee a AFH Mrezge, cite El Wafa, Nabeul Il se compose d'un salon et une cuisine bien equipee (plaque, hotte, four…), salle d’eau et une chambre a coucher et terrasse • 2 Climatiseurs • Piscine collective • Wifi • 5 minutes de la plage a pied • Pres de toutes les commodites (Magasin, Restaurant, salon de the, banque, lounge…) Pour plus d'informations, contactez-nous sur : Telephone : 29698992| 55982862 | 22232885 WhatsApp (216) 29698992| (216)55982862| (216) 22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://leboulevardimmo.com/bien/details/91544-appartement-s1-a-afh-mrezga-cite-el-wafa",https://www.houni.tn/en/property/rent/flat/nabeul/nabeul/bir-challouf/pour-vos-vacance-appartement-s+2-dans-une-residenc/mw29gk
Appartement dans une belle résidence à yasmine hammamet,220.0,À Louer,Sousse,Rue la medina,75,2,2,flat,Saber jeljeli,False,2025-04-10,"La residence se trouve juste a cote de la nouvelle medina de Yasmine Hammamet, avec ses restaurants, commerces et carthage land. a 5 minutes a pieds de la plage et de la belle promenade en front de mer qui mene a la marina.",https://www.houni.tn/en/property/rent/flat/sousse/bouficha/sidi-m-tir/appartement-dans-une-belle-residence-a-yasmine-ham/riags5
Villa style américain marsa 20 kerkennah,220.0,À Louer,Sfax,Marsa 20 kerkennah,300,3,2,house,Saber jeljeli,False,2025-04-10,Villa a marsa 20 chergui kerkennah sur 2 etages. 1er etage avec grand salon et cuisine bien equipee et salle de bain 2eme etage avec 3 chambres climatisees et salle de bain. 2 terrasse avec belle vue. A 100 m de la plus belle plage de kerkennah (marsa 20),https://www.houni.tn/en/property/rent/house/sfax/kerkennah/el-chargui/villa-style-americain-marsa-20-kerkennah/9o9wlt
Magnifique villa pied dans l'eau +piscine eau de mer à Kerkennah,650.0,À Louer,Sfax,Route bounouma chergui kerkennah,1000,6,4,house,Saber jeljeli,False,2025-04-10,"En pleine nature et pied dans l’eau, calme et proposant toutes les commodites pour realiser un sejour top confort (chambres climatisees, barbecue+douches exterieures). La mer, une piscine 4x10 a electrolyseur de sel, palmiers et un coucher de soleil unique. Notre Villa ElAlia De trois etages bien equipee et proposant plusieurs terrasses exterieure avec differentes vues. le calme pour se ressourcer pour certains et l’espace et la liberte pour faire la fete pour d’autres Bienvenue a Kerkennah !!",https://www.houni.tn/en/property/rent/house/sfax/kerkennah/el-chargui/magnifique-villa-pied-dans-l-eau-+piscine-eau-de-m/ccnr5
A louer S+1 cité el wahat,,À Louer,Tunis,2045 - Tunis,60,1,1,flat,hassine Bel Haj Salah,False,2025-04-10,"A louer un appartement S+1 au 2eme etage avec ascenseur dans une residence bien gardee et securisee a cite el wahat , Il se compose d’un salon avec balcon , une chambres a coucher, dressing au couloir , une kitchenette tres bien equipe et une salle de bain avec douche. l'appartement installe d’un climatisation et chauffage centrale . Une Place de parking au sous-sol. Pour plus informations merci Contacter notre conseiller en immobilier au : 52154007 ☎ 53154062",https://www.houni.tn/en/property/rent/flat/tunis/el-menzah/el-manar/a-louer-s+1-cite-el-wahat/2o0tsp
"Location annuelle : Rez De Chaussée S+3 Haut Standing Avec Garage à Mrezga, Nabeul",1800.0,À Louer,Nabeul,Mrezga,250,3,2,house,Leboulevard Immobilier,False,2025-04-10,"L’agence immobiliere Le Boulevard vous propose : #Location_Annuelle #Reference : 900a Rez de chaussee S+3 haut standing, VIDE situe a Mrezge, Hammamet. Il se compose d'un spacieux salon, sejour, une suite parentale, 2 chambres a coucher avec dressing, salle de bain, une cuisine bien equipee (plaque, hotte et four…) avec terrasse et salle a manger. • 2 Climatiseurs • Chauffage central • Entree independante • Abri de voiture • Garage avec salle d’eau • Proche de toutes les commodite (Magasin, banque, ecole, faculte, restaurant, plage…) • Prix : 1 800 DT/mois Pour plus d'informations, contactez-nous sur : Telephone : 29698992|55982862 | 22232885 WhatsApp (216) 29698992| (216)55982862| (216) 22232885 E-mail : leboulevardimmobilier@gmail.com Site web : https://leboulevardimmo.com/bien/details/90586-rez-de-chaussee-s3-avec-jardin-a-mrezga",https://www.houni.tn/en/property/rent/house/nabeul/hammamet/mrezga/location-annuelle-rez-de-chaussee-s+3-haut-stand/oyym6s
Appartement S+2 à La Soukra ZAL1534,1000.0,À Louer,Ariana,la soukra ariana,1,1,1,flat,La croisette immobilière,False,2025-04-10,"chaussee d'une residence R+2 gardee situee a La Soukra. Le bien est compose d'un salon, d'une cuisine americaine amenagee et equipee attenante a un sechoir, d'une chambre a coucher donnante sur un balcon et d'une salle d'eau avec douche. L'appartement est equipe du chauffage central et de climatiseurs et dispose d’une place de parking. Ref : ZAL1534 Whatsapp : +216 50 860 301/ +216 50 542 301 CONTACT : +216 70135335/ +216 71 980 727",https://www.houni.tn/en/property/rent/flat/ariana/ariana-ville/ettaamir/appartement-s+2-a-la-soukra-zal1534/mf2qxv
Appartement S+2 à La Nouvelle Soukra ZAL1547,1500.0,À Louer,Ariana,ariana soukra,1,2,1,flat,La croisette immobilière,False,2025-04-09,"La Croisette Immobiliere Tunisie vous propose a la location un appartement meuble S+2 occupant le rez-de-chaussee d’une residence gardee a La nouvelle Soukra. Ce dernier est compose d'un salon donnant sur un balcon, d'une cuisine amenagee et equipee attenante a un sechoir, de deux chambres a coucher avec dressings et d'une salle de bain. L'appartement est equipe du chauffage central et de climatiseurs. Ref : ZAL1547 Whatsapp : +216 50 860 301/ +216 50 542 301 CONTACT : +216 70135335/ +216 71 980 727",https://www.houni.tn/en/property/rent/flat/ariana/ariana-ville/ettaamir/appartement-s+2-a-la-nouvelle-soukra-zal1547/o2lzff
Rez-de-chausée de villa S+3 à La Soukra ZRCL0309,1250.0,À Louer,Ariana,la soukra,1,3,1,house,La croisette immobilière,False,2025-04-08,"La Croisette immobiliere Tunisie vous propose a la location un rez-de-chaussee de villa S+3 situe dans un quartier residentiel a La Soukra. Ce dernier se compose de deux salons, d'une cuisine amenagee et equipee, d'une salle d'eau pour les invites, de trois chambres a coucher avec dressings et d'une salle de bain. Le bien est equipe du chauffage central, de climatiseurs et d'un garage pour deux voitures. Ref : ZRCL0309 Whatsapp : +216 50 860 301/ +216 50 542 301 CONTACT : +216 70135335/ +216 71 980 727",https://www.houni.tn/en/property/rent/house/ariana/ariana-ville/ettaamir/rez-de-chausee-de-villa-s+3-a-la-soukra-zrcl0309/ioip3
Villa s+3 avec piscine à Carthage MVL0679,16000.0,À Louer,Tunis,carthage  tunis,1000,3,3,house,La croisette immobilière,False,2025-04-08,"La Croisette Immobiliere Tunisie vous propose a la location une villa S+3 avec jardin et piscine situee dans un quartier residentiel a Carthage. La batisse se compose comme suit : Au rez-de-chaussee : un salon-salle a manger, une cuisine amenagee et equipee, une salle d'eau invites et une chambre dressing. Au premier etage : une suite parentale avec un espace de vie, une suite junior, deux chambres a coucher et une salle de bain. Au deuxieme etage : un rooftop (terrasse, bar et jacuzzi) A l'exterieur : un jardin, une piscine, salle d'eau avec douche et une entree de voutures. La villa est equipee du chauffage central et de climatiseurs. Ref : MVL0679 Whatsapp : +216 50 860 301/ +216 50 542 301 CONTACT : +216 70135335/ +216 71 980 727",https://www.houni.tn/en/property/rent/house/tunis/carthage/carthage-byrsa/villa-s+3-avec-piscine-a-carthage-mvl0679/axbbq
منزل للكراء غير مؤثث بي حي الرياض الخامس سوسة,0.4,À Louer,Sousse,Riadh 5 Sousse,80,3,1,house,Abdellatif Hjiri,False,2025-04-06,منزل غير موثث للكراء بي حي الرياض الخامس من المالك نفسه. قريب من قبة الماء وجامع الغفران ومقهى الميرادور. المنزل يحتوي على غرفتين للنوم وصالة ومطبخ ومرحاض، هناك حوش امام المنزل و منشر وراءه . المزل يحتوي على عداد الماء وعداد الضوء خاص به. معلوم الكراء الشهري: 400 دينار لمزيد المعلومات الرجاء الاتصال بالهاتف الجوال تحت الرقم : ‏WhatsApp 004915256337997 واتساب او 97 076 522,https://www.houni.tn/en/property/rent/house/sousse/sousse-sidi-abdelhamid/taieb-mhiri/منزل-للكراء-غير-مؤثث-بي-حي-الرياض-الخامس-سوسة/ciaigf
à louer étage de villa spacieux à mourouj 2,700.0,À Louer,Tunis,rue bechir gaied mourouj 2,130,3,1,house,hamdan belhadj,False,2025-04-05,"a louer, a mourouj 2, un etage de villa au 2eme etage constitue de salon, grande veranda cuisine salle de bain et 3 chambres spacieuses dans un quartier calme, prix 700 dinars par mois contacter 93720236",https://www.houni.tn/en/property/rent/house/tunis/bab-el-bhar/lac-de-tunis/a-louer-etage-de-villa-spacieux-a-mourouj-2/wyrnzc
